Title (News Shots) ,ID,Date
Ferring Signs an Exclusive License Agreement with Invo for its INVOcell Intravaginal Culture (IVC) System in the US,3142,14-11-2018
Wugen Enters into License Agreement with Washington University for its CAR-T Therapy Technologies,3146,14-11-2018
Merck Reports Improved Overall Survival Results of Keytruda (pembrolizumab) vs Chemotherapy in KEYNOTE-181 Study,3150,15-11-2018
"Grunenthal Acquires Averitas Pharma for its Peripheral Neuropathic Pain Product, Qutenza (capsaicin)",3160,15-11-2018
Lilly Files Lasmiditan to FDA for Acute Treatment of Migrane,3165,15-11-2018
Bristol-Myers Squibb Receives CHMP Recommendation for Opdivo (nivolumab) + Low-Dose Yervoy (ipilimumab) in 1L RCC Based in P-III CheckMate-214 study,3173,16-11-2018
"Ipsen's Cabometyx (cabozantinib, as monothx) Receives EU Approval for the Treatment of 2L Advance HCC",3182,16-11-2018
"Pfizer to Raise Prices of its 41 Drugs in the US, in January 2019",3219,19-11-2018
Novartis' Kisqali (ribociclib) (as a Combination Therapy) Receives CHMP's Expanded Label Recommendation for HR+/HER2- Locally Advanced or Metastatic Breast Cancer,3227,19-11-2018
"Gilead's Vemlidy (Tenofovir Alafenamide) Receives NMPA (CFDA) Approval for Chronic Hepatitis B Virus (HBV) Infection""",3235,19-11-2018
AstraZeneca Reports Results of Imfinzi (durvalumab) &amp; Tremelimumab in Global P-III MYSTIC Trial for Stage IV Non-Small Cell Lung Cancer (NSCLC),3246,19-11-2018
Genentech Collaborates with Immunocore to Co-develop IMC-C103C for MAGE-A4 (Melanoma-Associated Antigen A4),3264,20-11-2018
Leidos Collaborates with GeoVax for the Development of Immunotherapies for Cancer,3272,20-11-2018
"Sandoz and Pear Therapeutics Launches reSET Medical Mobile APP, for Patients with Substance Use Disorder (SUD)",3277,20-11-2018
Verily (Alphabet's Division) Holds its Smart Lens Project,3288,20-11-2018
Boston Scientific Acquires BTG with its Interventional Medicine Portfolio,3301,21-11-2018
OrthroXel's Apex Femoral Nailing System Receives CE Mark Clearance in EU,3308,21-11-2018
"Mylan Recalls 15 Batches of Valsartan Globally, for the Treatment of Hypertension",3321,21-11-2018
Leo Pharma Collaborates with PellePharm for the Development of Drug Candidate for Gorlin Syndrome and Basal Cell Carcinoma (BCC),3327,21-11-2018
Genentech's Venclexta (venetoclax) Receives FDA's Accelerated Approval for Patients with Newly-Diagnosed Acute Myeloid Leukemia (AML),3334,22-11-2018
Pfizer and Zenith Epigenetics Collaborates to Evaluate ZEN-3694 &amp; Talazoparib for TNBC,3339,22-11-2018
Evotec and Immuneering Collaborates to Develop Novel Candidates for Rare Hereditary Metabolic Diseases,3344,22-11-2018
Medtronic to Acquire Nutrino Health Along with its AI-Based Continuous Glucose Monitoring (CGM) Technology,3351,22-11-2018
Indivior Receives Health Canada Approval for Sublocade (SC) (Buprenorphine Extended-Release) in Patients with Moderate to Severe Opioid Use Disorder(OUD),3368,26-11-2018
"Mundipharma Receives EU Approval for Pelmeg (Pegfilgrastim, Biosimilar)",3383,26-11-2018
Novartis Receives EU Approval for Gene Therapy Luxturna (voretigene neparvovec) in Patients with Rare Inherited Retinal Disease,3466,26-11-2018
Bristol-Myers' Opdivo and Yervoy Combination Couldn't Meet OS as Maintenance Therapy in esSCLC Patients Post 1L Chemo,3473,27-11-2018
RegenxBio and Rocket Signs Exclusive Worldwide License Agreement for NAV AAV9 Vector,3484,27-11-2018
Sandoz's Ziextenzo (pegfilgrastim) Receives EU Approval for Reduction in Duration of Neutropenia,3489,27-11-2018
"Genentech's ACTpen Receives FDA's Approval for Actemra (tocilizumab) to Treat Rheumatoid Arthritis (RA), Giant Cell Arteritis (GCA) and Two Forms of Juvenile Arthritis",3494,27-11-2018
Loxo's Vitrakvi (larotrectinib) Receives the US FDA Approval for the Treatment of Solid Tumors in Adults and Pediatric Patients,3501,28-11-2018
Novo Nordisk Reports Improved Results of Oral Semaglutide in PIONEER 9 Study in Patients with Type-2 Diabetes (T2D),3506,28-11-2018
Beigene Signs Exclusive License and Development Agreement with Zymeworks (ZW),3510,28-11-2018
Mesa Biotech's Accula RSV Test Receives FDA's 510(K) Clearance and CLIA Waiver for Respiratory Infections,3519,28-11-2018
Genentech Acquires Jecure Therapeutics for its Preclinical Stage NLRP3 inhibitors,3529,29-11-2018
Merck's Delstrigo (doravirine / lamivudine / tenofovir disoproxil fumarate) &amp; Pifeltro (doravirine) Receives EU's Approval for the Treatment of HIV-1 Infection,3533,29-11-2018
Q BioMed Acquires Rights of Metastron from GE Healthcare,3537,29-11-2018
"ElectroCore's gammaCore (nVNS) Receives FDA's 510(k) Approval, a Novel Therapy for Cluster Headache in Adults",3542,29-11-2018
Astellas' Xospata (gilteritinib) Receives FDA â€˜s Approval for 1L R/R Acute Myeloid Leukemia (AML) in Adults,3550,30-11-2018
Vertex's Kalydeco (ivacaftor) Receives FDA's Expanded Label Approval for Cystic Fibrosis (CF) Aged 12 to &lt; 24 Months,3554,30-11-2018
NTU SingaporeTTSH Develops AI based Smart Medical Device for Early Detection of Congestive Heart Failure,3560,30-11-2018
Shire's Takhzyro IV (lanadelumab) Receives EU's Approval for Hereditary Angioedema,3586,03-12-2018
Bluebird Bio and Celgene Reports Results of bb21217 in P-I (CRB-402) study for 3L+ r/r Multiple Myeloma,3617,03-12-2018
Pfizer Reports Results of PF-05280586 (rituximab biosimilar) in REFLECTIONS B328-06 study for CD20-Positive Non-Hodgkin Lymphoma,3625,03-12-2018
GSK to Acquire Tesaro for its Zejula (niraparib) for $5.1B (Â£4.0 billion),3629,03-12-2018
Cilag Acquires Exclusive Worldwide Rights of Argenx's Cusatuzumab (ARGX-110) for $1.6B,3646,04-12-2018
"Kite Reports Results of Yescarta (axicabtagene ciloleucel) in ZUMA-1 trial for Refractory Large B-Cell, Lymphoma, Presented at ASH 2018",3685,04-12-2018
Crown Laboratories Acquires Rights for GSK's Five OTC Drugs,3698,04-12-2018
Roche Reports Results of Kadcyla (trastuzumab emtansine) in P-III KATHERINE Study for HER2-positive Early Breast Cancer (eBC),3705,06-12-2018
Domain Therapeutics Signs Research and License Agreement with Boehringer Ingelheim (BI) for G-Protein Coupled Receptors (GPCRs),3710,05-12-2018
Roche Collaborates with Icagen for the Development of Drug Candidates for Neurological Disorders,3718,06-12-2018
Subtle an AI based Medical Device SubtlePET Receives FDA's 510(K) Clearance,3729,06-12-2018
Novartis Reports Results of BYL719 (alpelisib) + fulvestrant in P-III SOLAR-1 trial for HR+/HER2- Advanced Breast Cancer,3742,07-12-2018
Biogen Exercises Exclusive Worldwide Option to Develop &amp; Commercialize Ionis's BIIB067 (IONIS-SOD1RX) for Amyotrophic Lateral Sclerosis (ALS),3749,07-12-2018
Novartis Expands its Cell Therapy Collaboration with Intellia Therapeutics for CRISPR/Cas9-Based Therapy,3757,07-12-2018
"Gilead's Descovy (Emtricitabine, Tenofovir Alafenamide) Receives NMPA â€˜s (CFDA) Approval for HIV-1 Infection",3764,05-12-2018
Innovate and Massachusetts General Hospital Collaborates to Develop Larazotide for Alcoholic Liver Disease,3776,05-12-2018
"Celltrion Reports Results of CT-P10 (rituximab, biosimilar) in P-III for Advance Follicular Lymphoma (AFL)",3788,05-12-2018
NeuroPace Reports Positive Results of Next-Gen RNS System for Refractory Epilepsy in the US,3793,05-12-2018
"Genentech's Tecentriq Receives FDA Approval a Combination Therapy, for mNon-Sq NSCLC with No EGFR or ALK Genomic Tumor Aberrations",3798,07-12-2018
Daiichi Reports Results of [Fam-] Trastuzumab Deruxtecan (DS-8201) in P-I study for HER2 Low Expressing Metastatic Breast Cancer,3815,10-12-2018
Merck Licenses Cyclica's In-Silico Artificial Intelligence (AI) based Ligand Express Platform,3824,10-12-2018
AstraZeneca Reports Imfinzi (durvalumab) &amp; tremelimumab Results in P-III EAGLE trial for Advanced Head and Neck Cancer,3830,10-12-2018
Bristol-Myers (BMS) Collaborates with Vedanta Biosciences to Develop Combination Therapy for Advanced or Metastatic Cancers,3850,11-12-2018
Novartis Reports Results of Kisqali (ribociclib) + Endocrine Therapy in P-III MONALEESA trials for (HR+/HER2-) Advanced Breast Cancer,3857,11-12-2018
Shionogi Signs a Research Collaboration with UBE Industries for the Development of Anti-RS Virus Drug Candidates,3875,11-12-2018
"Sandoz Receives FDA's Clearance for reSET-O, a Medical Mobile App for Opioid Use Disorder (OUD)",3886,11-12-2018
"Astellas to Launch Xospata (gilteritinib) for R/R Acute Myeloid Leukemia (AML) with FLT3 Mutation, in the US",3894,12-12-2018
Circassia Plans to Exercise Option for the US Commercialization Rights for Tudorza (aclidinium) From AstraZeneca,3909,12-12-2018
Johnson&amp;Johnson (J&amp;J) Signs a Research Collaboration with Apple for Atrial Fibrillation (AFib),3922,18-01-2019
BioMed X and Boehringer Ingelheim (BI) Collaborates for Neurology Disorders,3930,18-01-2019
Ironwood Pharmaceuticals' Linzess (linaclotide) Receives NMPA (CMPA) Approval for Irritable Bowel Syndrome with Constipation (IBS-C),3943,16-01-2019
"FitBit and National Institutes of Health (NIH) Launches a Digital Health Project, Fitbit Bring-Your-Own-Device (BYOD)",3950,17-01-2019
AstraZeneca Signs an Exclusive Promotion Agreement with Luye Pharma for its Xuezhikang in China,3966,17-01-2019
"Roche Launches uPath Enterprise Software, a Digital PathologyTechnology",3967,17-01-2019
Abbott Exercises its Option to Acquire Cephea Valve Technologie,3968,17-01-2019
Boehringer Ingelheim (BI) and Bioharmony Therapeutics Collaborates to Develop Bacteriophage Lysins,3969,16-01-2019
Beigene's Zanubrutinib (BGB-3111) Receives the US FDA's Breakthrough Therapy Designation for Mantle Cell Lymphoma (MCL),3970,16-01-2019
Sanofi Licenses Biomunex Pharmaceuticals' BiXAb Technology to Develop Bi- and Multi-Specific Antibodies,3972,16-01-2019
"Abbott's Amplatzer Piccolo Occluder Receives FDA Approval, a Medical Device for Premature and Newborns with Patent Ductus Arteriosus (PDA)",3973,15-01-2019
"Cipla Signs an Exclusive License Agreement with Bio-Thera for its BAT1706 (bevacizumab, biosimilar)",3974,15-01-2019
Array Biopharma Reports Results of Triplet Combination Therapy in P-III BEACON CRC Trial for BRAF-Mutant Metastatic Colorectal Cancer (mCRC),3975,15-01-2019
Exelixis' Cabometyx (cabozantinib) Receives FDA Approval for Previously Treated Hepatocellular Carcinoma (HCC),3976,15-01-2019
Bristol-Myers Squibb's (BMS) Opdivo (nivolumab) + Low-Dose Yervoy (ipilimumab) Receives EU Approval for 1L Intermediate- and Poor-Risk Advanced RCC,3977,15-01-2019
Ascletis Signs an Exclusive License Agreement with Alphamab for its KN035,3978,14-01-2019
Chiesi Farmaceutici Licenses Tum Bio's NCE401 for $74M,3979,14-01-2019
Knight Therapeutics Signs an Exclusive License Agreement with Puma Biotechnology for its Nerlynx (neratinib),3980,14-01-2019
RFPi's iCertainty Receives FDA 510(k) Clearance Approval for Blood Flow in Surgeries,3982,11-01-2019
Rafael Pharmaceuticals' Devimistat (CPI-613) Receives EMA's ODD for R/R Acute Myeloid Leukemia (AML) and Metastatic Pancreatic Cancer (mPC),3983,11-01-2019
Yuhan Signs an Exclusive License Agreement with Glenmark for its Ryaltris,3984,11-01-2019
Sumitomo Dainippon Reports Results of Lurasidone Hydrochloride (lurasidone) in P-III JEWEL Study in Patients with Schizophrenia,3985,11-01-2019
Empatica's Embrace an AI Smartwatch Receives FDA's 510(K) Clearance Approval in Pediatric Patients Aged â‰¥6 yrs.,3986,10-01-2019
Elevian and Insilico Medicine Collaborates to Develop Therapies Targeting Aging,3988,10-01-2019
"Sanofi Reports Results of Cablivi (caplacizumab) in P-III HERCULES Study in Patients with Rare Blood Clotting Disorder, Published in NEJM",3989,10-01-2019
ImmunoGen to Sell Residual Royalty Rights for Kadcyla (ado-trastuzumab emtansine) to OMERS,3990,09-01-2019
Janssen (J&amp;J) Reports Filing of Stelara's (ustekinumab) in Group Type II Variation Application to EMA for Moderately to Severely Active Ulcerative Colitis (UC),3991,09-01-2019
Exelixis and Daiichi Sankyo's Minnebro (Esaxerenone) Receives MHLW Marketing Approval In Patients With Hypertension In Japan,3992,09-01-2019
Astellas and Amgen Astellas' Evenity (romosozumab) Receives MHLW Approval for Patients with Osteoporosis at High Risk of Fracture in Japan,3993,09-01-2019
3SBio Signs a License Agreement with Samsung Bioepis for its Biosimilars,3995,08-01-2019
Eli Lilly to Acquire Loxo Oncology for $8B,3996,08-01-2019
Novartis's SEG101(crizanlizumab) Receives FDA's Breakthrough Therapy(BT) Designation for Sickle Cell Disease,3997,08-01-2019
Merck Exercises its Option to License NGM's NGM313 (MK-3655) for NASH and Type 2 Diabetics,3998,04-01-2019
Vanderbilt Center for Neuroscience Drug Discovery (VCNDD) to Collaborate with Boehringer Ingelheim(BI) for Neuropsychiatric Disorders,3999,04-01-2019
"Daiichi Signs an Exclusive License Agreement with Esperion, for $1.2B",4000,04-01-2019
"Merck's Keytruda(pembrolizumab) Receives 5 Approvals from PMDA, Japan across 3 Indications",4001,03-01-2019
Bristol-Myers Squibb (BMS) to Acquire Celgene for $74B,4002,03-01-2019
Progenics Signs Exclusive License Agreement with Curium for the Development of PyL in EU,4003,03-01-2019
"Celgene Licenses Aprinoia's APN-1607 an Imaging Tracer, for Neurodegenerative Diseases",4004,03-01-2019
Bristol-Myers Squibb Receives FDA's Approval for Sprycel (dasatinib) + CT in Patients with Philadelphia Chromosome-Positive Acute Lymphoblastic Leukemia (Ph+ ALL),4005,03-01-2019
Teva's ProAir Digihaler (Albuterol Sulfate 117 mcg) Inhalation Powder Receives FDA Approval for Asthma &amp; COPD Patients Aged 4 Years or Older,4007,31-12-2018
Betta Pharma Licenses Inventisbio's D-0316 to Treat Non-Small Cell Lung Cancer (NSCLC),4008,31-12-2018
"FDA Approves Elzonris (tagraxofusp), the First Treatment for Blastic Plasmacytoid Dendritic Cell Neoplasm and First CD123-Targeted Therapy",4009,31-12-2018
Sanofi and Merck Receives FDA Approval for Vaxelis in Pediatric Patients,4010,29-12-2018
Horizon Pharma's Ravitchi (Glycerol Phenylbutyrate) Receives FDA Approval for Expansion of Age Range for in Patients with Urea Cycle Disorder (UCD),4011,28-12-2018
Innovent Biologics and Eli Lilly's Tyvyt (Sintilimab injection) Receives NMPA (CFDA) Approval for Classical Hodgkin's Lymphoma (cHL) Patients,4012,28-12-2018
JHL Biotech Reports Randomization of Patients in P-III Study of JHL1101 for Diffuse Large B-Cell Lymphoma,4013,28-12-2018
Merck and Pfizer Reports Results of Avelumab in P-III JAVELIN Ovarian 100 study for Previously Untreated Advanced Ovarian Cancer,4014,28-12-2018
"AbbVie Licenses Lupin's MALT1 Inhibitor Program, for $977M",4015,27-12-2018
Alexion's Ultomiris (Ravulizumab-Cwvz) Receives FDA Approval in Patients with Paroxysmal Nocturnal Hemoglobinuria (PNH),4016,27-12-2018
Zydus' Doxycycline Hyclate Delayed-Release Tablets USP and Febuxostat Tablets Receives FDA's Approval,4017,27-12-2018
Merck's Keytruda (pembrolizumab) Receives FDA's Approval for LA or Metastatic Merkel cell carcinoma (MCC),4018,20-12-2018
Bristol-Myers (BMS) Divests its UPSA Consumer Health Business to Taisho,4019,20-12-2018
AstraZeneca and Merck's Lynparza (olaparib) Receives FDA's Approval for 1L BRCA-Mutated Advanced Ovarian Cancer,4020,20-12-2018
Albireo's A4250 Receives EU Orphan Drug Designation (ODD) for Biliary Atresia,4021,19-12-2018
Puma Biotechnology Reports Results of Neratinib (PB272) in P-III NALA Trial for 3L HER2-Positive Metastatic Breast Cancer,4022,19-12-2018
Alcon to Acquire Tear Film Innovations for its iLux Medical Device,4023,19-12-2018
Eli Lilly Collaborates with Aduro Biotech for its cGAS-STING Pathway Inhibitor Program to Develop Immunotherapies,4024,19-12-2018
Amgen Signs an Immuno-Oncology Agreement with Molecular Partners' for its MP0310,4025,19-12-2018
Bristol-Myers' Sprycel (dasatinib) Receives CHMP Recommendation for Philadelphia Chromosome-Positive Acute Lymphoblastic Leukemia (ALL),4026,18-12-2018
Ligand Purchases Palvella's Royalty Rights and Milestone Payments of PTX-022 for Pachyonychia Congenita,4027,18-12-2018
Merck's Keytruda (pembrolizumab) Receives EU Approval for Resected Stage III Melanoma in Adults,4028,18-12-2018
Lilly Acquires Hydra Biosciences with its Pre-Clinical Pain Program for Chronic Pain Syndromes,4029,17-12-2018
Merck Acquires Antelliq Group with its Digital Animal Health Technology,4030,17-12-2018
Amgen's Nplate (Romiplostim) Receives FDA's Approval for Immune Thrombocytopenia Aged 1 year and Older,4031,17-12-2018
Novartis' Xolair (omalizumab) Receives EU's Approval for Severe Allergic Asthma (SAA) and Chronic Spontaneous Urticaria (CSU),4033,14-12-2018
