Title (News Shots) ,ID,Date
Zydus to Initiate Clinical Trials Evaluating ZyCoV-D Vaccine Against COVID-19 in July 2020,36125,03-07-2020
ViiV Healthcare's Rukobia (fostemsavir) Receives the US FDA's Approval for HIV in Patients with Limited Treatment Options,36139,03-07-2020
Medivir's MIV-818 Receives EC's Orphan Medicinal Product Designation to Treat Hepatocellular Carcinoma,36147,03-07-2020
CytoDyn Signs an Agreement with American Regent for Leronlimab to Treat COVID-19 Patients in the US,36158,06-07-2020
MSD Signs a Clinical Trial Collaboration with Ascentage Pharma for Solid Tumors,36168,06-07-2020
Mylan's Remdesivir Lyophilized Powder for Injection Receives the DCGI Accelerated Approval for Restricted Emergency Use in COVID-19 Patients in India,36182,06-07-2020
Regeneron with its Partner NIAID Report the Initiation of P-III Trial to Evaluate REGN-COV2 for Treatment and Prevention of COVID-19,36190,06-07-2020
EspeRare's ER-004 Receives the US FDA's Breakthrough Therapy Designation for Prenatal Treatment of XLHED,36199,06-07-2020
Emergent Signs a Five-Year Manufacturing Services Agreement with Janssen for Ad26.COV2-S to Treat COVID-19,36210,07-07-2020
Becton Dickinson Receives the US FDA's EUA for its Third Point-Of-Care SARS-CoV-2 Diagnostic Test to Detect COVID-19,36220,07-07-2020
BMS Signs an Exclusive Option to License Agreement with Dragonfly Therapeutics to Develop Novel Therapies for Multiple Sclerosis and Neuro-inflammation Targets,36228,07-07-2020
Abbott's Gallant ICD and CRT-D Devices Receives the US FDA's Approval for Heart Rhythm Disorder with Bluetooth Connectivity,36240,07-07-2020
Novartis' Enerzair Breezhaler Receives the EC's Approval as a Maintenance Treatment of Asthma in Adult Patients Uncontrolled with LABA/ICS,36246,07-07-2020
Daiichi Reports EMA's Validation of MAA and Accelerated Assessment for Trastuzumab Deruxtecan to Treat HER2 Positive Metastatic Breast Cancer,36257,07-07-2020
Regeneron Signs an Agreement with BARDA and the US Department of Defense for REGN-COV2 Worth $450M,36292,08-07-2020
GSK and Medicago to Initiate P-I Trial of Plant-Based COVID-19 Vaccine in July 2020,36311,08-07-2020
Angion Commences P-II Study of ANG-3777 in Patients with Acute Lung Injury Associated with COVID-19 Pneumonia in Brazil,36319,08-07-2020
Zai Lab Signs an Exclusive License Agreement with Turning Point Therapeutics for Repotrectinib in Greater China,36326,08-07-2020
AstraZeneca and MSD's Lynparza (olaparib) Receives EC's Approval for BRCA-Mutated Metastatic Pancreatic Cancer,36334,08-07-2020
Merck Collaborates with Foghorn to Develop Oncology Therapies Against Transcription Factor Target,36343,08-07-2020
Biogen and Eisai Complete the Submission of BLA to the US FDA for Aducanumab to Treat Alzheimer's Disease,36357,09-07-2020
Roche and Reverie Labs Collaborate to Advance Kinase Drug Discovery Programs,36375,09-07-2020
AstraZeneca's Brilinta (ticagrelor) Receives the US FDA's Priority Review for Reducing Stroke in Patients with Acute Ischemic Stroke or Transient Ischemic Attack,36380,09-07-2020
The European Commission Signs an Agreement with Roche and Merck to Supply their COVID-19 Therapies in EU,36386,09-07-2020
"Mylan and Fujifilm Kyowa Kirin Receive the US FDA's Approval for its Hulio (biosimilar, adalimumab)",36393,09-07-2020
Cipla Launches Cipremi at $53.34 per Vial in India,36402,10-07-2020
Sanofi Signs an Agreement with Kymera to Advance Novel Protein Degrader Therapies Worth Up to $2.1B,36411,10-07-2020
Bayer Reports Results of Finerenone P-III FIDELIO-DKD Renal Outcomes Study in Patients with Chronic Kidney Disease and Type 2 Diabetes,36417,10-07-2020
AstraZeneca Collaborates with ProteinQure to Design Novel Peptide Therapeutics,36426,10-07-2020
Philips Collaborates with BioIntelliSense to Enhance Remote Patient Monitoring,36431,10-07-2020
LEO Reports the US FDA's Acceptance of BLA for Tralokinumab to Treat Adults with Moderate to Severe Atopic Dermatitis,36440,10-07-2020
Biocon's ALZUMAb (itolizumab) Receives the DCGI's Approval for Emergency Use to Treat Patients with Moderate to Severe COVID-19,36510,13-07-2020
Roche Reports Results of Tecentriq in P-III IMagyn050 Study for Women with 1L Newly Diagnosed Advanced Stage Ovarian Cancer,36522,13-07-2020
Samsung Biologics Expands its Development Partnership with STCube for STM418,36533,13-07-2020
Pfizer with its Partner BioNTech Receives the US FDA's Fast Track Designation for Two mRNA Based Therapies to Treat COVID-19,36541,13-07-2020
Gilead's Veklury (remdesivir) Receives the TGA's Approval to Treat Adults and Adolescents with Severe COVID-19 Symptoms,36553,13-07-2020
Paige Secures Funding from Goldman Sachs to Continue Innovation in Digital Pathology,36564,14-07-2020
Roche Signs a ~$1B Agreement with Blueprint Medicines for its Precision Therapy to Treat Patients with RET-Altered Cancer Indications,36574,14-07-2020
Roche's Mosunetuzumab Receives the US FDA's Breakthrough Therapy Designation to Treat Relapsed or Refractory Follicular Lymphoma,36589,14-07-2020
Roche Expands its Collaboration with Immunomedics to Evaluate Tecentriq Based Combination Therapy in Urothelial and Non-Small Cell Lung Cancers,36597,14-07-2020
Merck Signs an Exclusive Agreement with Dewpoint Therapeutics to Develop Curative Treatment for HIV,36605,14-07-2020
Sanofi and MD Anderson Sign a Five-Year Pact to Expedite Oncology Research and Development,36612,14-07-2020
"Moderna to Commence Late-stage COVID-19 Vaccine Trial on 27 July, 2020",36634,15-07-2020
Samsung Biologics Signs Multi-Product Development and Manufacturing Agreement with ImmuneOncia,36647,15-07-2020
3M Collaborates with MIT to Develop Paper-Based Diagnostic Test for COVID-19,36660,15-07-2020
GSK's Belantamab Mafodotin Receives the US FDA Advisory Committee's Recommendation to Treat Relapsed/Refractory Multiple Myeloma,36666,15-07-2020
AstraZeneca and the University of Oxford to Share Positive News on its COVID-19 Vaccine Imminently,36682,15-07-2020
Medtronic to Acquire Medicrea for Boosting its Spine Offerings,36692,16-07-2020
Novartis Launches Zero Profit Portfolio for Symptomatic Treatment of COVID-19,36750,16-07-2020
AstraZeneca Report Results of Brilinta (ticagrelor) in P-III THALES Study for Patients with Acute Ischemic Stroke or Transient Ischemic Attack,36759,16-07-2020
Zydus Initiates Adaptive P-I/II Clinical Study Evaluating its ZyCoV-D Against COVID-19 in India,36771,16-07-2020
NCCN Collaborates with Pfizer to Explore Adoption of Biosimilars in Oncology,36781,16-07-2020
MSD Collaborates with Novocure to Evaluate Tumor Treating Fields Together with Keytruda (pembrolizumab) in Non-Small Cell Lung Cancer,36791,16-07-2020
Merck and Bayer Receive the US FDA's Priority Review for Vericiguat to Reduce the Risk of CV Death in Patients with Symptomatic Chronic Heart Failure with HFrEF,36799,16-07-2020
Kronos Bio to Acquire Gilead's SYK Inhibitor Portfolio,36821,17-07-2020
Merck KGaA Takes an Early Option in its Existing Immuno-Oncology Collaboration with F-star,36843,17-07-2020
Kiniksa's Rilonacept Receives the US FDA's Orphan Drug Designation to Treat Pericarditis,36893,17-07-2020
Thermo Fisher Scientific Amends its Agreement to Acquire QIAGEN,36928,17-07-2020
Eli Lilly Reports Results of Mirikizumab in P-III OASIS-2 Study to Treat Moderate to Severe Plaque Psoriasis,36962,17-07-2020
Oncorus Initiates P-I Study of ONCR-177 in Patients with Advanced/ Refractory Cutaneous Subcutaneous or Metastatic Nodal Solid Tumors,36977,17-07-2020
Celltrion Initiates P-I Study of its COVID-19 Antibody Treatment in South Korea,37003,20-07-2020
GSK to Acquire 10% stake in CureVac for $163M,37008,20-07-2020
Roche Signs RWD Collaboration with PicnicHealth to Create Personalized Treatment for Patients with Multiple Sclerosis,37019,20-07-2020
Quest Diagnostic Receives the US FDA's First EUA for Sample Pooling in COVID-19,37027,20-07-2020
Royalty Pharma Acquires PTC's Royalty Interest in Risdiplam for $650M,37036,20-07-2020
AstraZeneca and Oxford University's AZD1222 Delivers Dual Immune Response in its P-II/III COV001 Study Against COVID-19,37045,21-07-2020
Pfizer and BioNTech Elicits Strong T-cell Response in P-I/II Study Against COVID-19,37059,21-07-2020
Mylan Launches Remdesivir Under the Brand Name Desrem for COVID-19 in India,37068,21-07-2020
Roche Collaborates with Jnana Therapeutics to Discover Novel Therapies to Treat Immune-Mediated and Neurological Diseases,37077,21-07-2020
The UK Government to Launch AbC-19 Lateral Flow Free Finger-Prick Test for COVID-19,37084,21-07-2020
Paige Receives the US FDA's 510(k) Clearance for its FullFocus Viewer to Use in Digital Pathology,37098,21-07-2020
Biocon Collaborates with Voluntis on Digital Therapeutics for Insulins,37114,22-07-2020
Gilead to Acquire Tizona's Stakes for $300M,37143,22-07-2020
Boston Scientific Receives the US FDA's Approval for Next-Generation WATCHMAN FLX Left Atrial Appendage Closure Device,37156,22-07-2020
Evotec Collaborates with Quantro Therapeutics to Discover and Develop Novel Therapies for Cancer and Other Diseases,37168,22-07-2020
AbbVie Reports Results of Rinvoq (upadacitinib) as Monotherapy in a P-III Measure Up 2 Study for Atopic Dermatitis,37175,22-07-2020
Viela Bio's Uplizna (inebilizumab-cdon) Receives the US FDA's Approval to Treat Neuromyelitis Optica Spectrum Disorder (NMOSD),37177,11-06-2020
Pharma Mar's Zepzelca (lurbinectedin) Receives the US FDA's Accelerated Approval for Adult Patients with Metastatic Small Cell Lung Cancer (SCLC),37186,15-06-2020
Ultragenyx's Dojolvi (UX007/triheptanoin) Receives the US FDA's Approval to Treat Long-Chain Fatty Acid Oxidation Disorders,37190,15-06-2020
ViiV Healthcare's Tivicay PD (dolutegravir) Receives the US FDA's Approval for Children Living with HIV,37197,12-06-2020
Daiichi Sankyo Signs a Research Agreement Gustave Roussy for DS-1062 and Patritumab Deruxtecan to Treat Lung and Breast Cancer,37230,23-07-2020
Glenmark Report Results of FabiFlu (favipiravir) in P-III Clinical Study for Patients with Mild to Moderate COVID-19,37240,23-07-2020
Genentech Reports Results of Port Delivery System with Ranibizumab in P-III Archway Study for Neovascular Age-Related Macular Degeneration,37252,23-07-2020
Ovid Therapeutics and University of Connecticut Collaborate to Accelerate the Development of OV101 (gaboxadol) for Angelman Syndrome,37263,23-07-2020
BioMarin Reports the Submission of MAA to EMA for Vosoritide to Treat Children with Achondroplasia,37286,24-07-2020
Zydus to Initiate Clinical Study of Desidustat in Patients with Chemotherapy-Induced Anemia (CIA),37312,24-07-2020
Synaffix Expands its Existing Collaboration with ADC Therapeutics to Explore Two Additional Programs,37326,24-07-2020
Pfizer and BioNTech Initiate P-II/III Global Study of its Lead mRNA Vaccine Candidate Against COVID-19,37426,28-07-2020
Eli Lilly Amends its 2013 Agreement with Chi-Med to Commercialize Elunate (fruquintinib) in China,37443,28-07-2020
Eli Lilly's P-tau217 Blood Test Demonstrate High Accuracy in Diagnosis of Alzheimer's Disease,37488,29-07-2020
Roche's Actemra/RoActemra (tocilizumab) Fails to Meet the Primary Endpoint in P-III COVACTA Study for Patients with COVID-19 Associated Pneumonia,37528,29-07-2020
AbbVie Report Results of Rinvoq (upadacitinib) in a P-III AD Up Study for Patients with Atopic Dermatitis,37537,29-07-2020
Baxter and Ayogo Expand their Partnership to Advance Digital Health Solution for Home Dialysis,37557,29-07-2020
BARDA Signs a Multi-Year Agreement with Regeneron for its REGN-EB3 for National Preparedness,37564,30-07-2020
UCB Canada's Brivlera (brivaracetam) Receives Health Canada Approval to Treat Partial-Onset Seizures in Pediatric Epilepsy Patients,37572,30-07-2020
"Henlius and Accord's Zercepac (trastuzumab, biosimilar) Receive the EMA Approval for HER2-Positive Breast Cancer and Gastric Cancer",37582,30-07-2020
AstraZeneca's Tagrisso (osimertinib) Receives the US FDA's BT Designation for the Adjuvant Treatment of Patients with Stage IB-IIIA EGFR-Mutated Lung Cancer,37592,30-07-2020
Eli Lilly Reports Results of Jardiance (empagliflozin) in P-III EMPEROR Trial for Heart Failure Patients with Reduced Ejection Fraction with and without Diabetes,37601,30-07-2020
Sangamo Signs a Worldwide License Agreement with Novartis to Develop Genomic Therapies for Three Neurodevelopmental Targets,37611,30-07-2020
Johnson & Johnson Initiates P-I/IIa Study of its Ad26.COV2.S Against COVID-19 in the US and Belgium,37676,31-07-2020
Oxford Biomedica Signs Three Year Clinical Supply Agreement with Axovant to Manufacture and Supply AXO-Lenti-PD for Parkinson's Disease,37703,31-07-2020
MorphoSys' Monjuvi (tafasitamab-cxix) + Lenalidomide Receives the US FDA's Approval as 2L Treatment for Patients with Relapsed or Refractory Diffuse Large B-cell Lymphoma,37750,03-08-2020
Immunic Reports Results of IMU-838 in P-II EMPhASIS Study in Patients with Relapsing-Remitting Multiple Sclerosis,37755,03-08-2020
Regeneron Collaborates with BioNTech to Advance the Combination of FixVac and Libtayo (cemiplimab) in Melanoma,37764,03-08-2020
Roche's Rozlytrek Receives EC's Conditional Marketing Authorization for NTRK Fusion-Positive Solid Tumors and ROS1-Positive Advanced NSCLC,37772,03-08-2020
RedHill Replaces its Co-Commercialization Agreement with Daiichi Sankyo for Movantik (naloxegol),37798,04-08-2020
Novartis Reports Results of Kymriah (tisagenlecleucel) in P-II ELARA Study for Follicular Lymphoma,37810,04-08-2020
AstraZeneca Signs a License Agreement with Redx Pharma for RXC006 to Treat Idiopathic Pulmonary Fibrosis,37867,05-08-2020
LEO Pharma Receives the US FDA's Fast Track Designation for Delgocitinib Cream to Treat Moderate-to-Severe Chronic Hand Eczema,37876,05-08-2020
AbbVie Terminates Tau and ASN Agreement with Voyager Signed in 2018 and 2019,37886,05-08-2020
Roche's cobas Epstein-Barr Virus Test Receives the US FDA's Authorization for Transplant Patients,37898,05-08-2020
BioNTech and Fosun Pharma Initiate Clinical Trial of BNT162b1 Against COVID-19 in China,37905,05-08-2020
"Celltrion's Remsima SC (infliximab, CT-P13) Receives the EC's MAA for Additional Five Indications",37943,27-07-2020
"Bio-Thera Signs a License Agreement with Pharmapark for BAT2506 (golimumab, biosimilar)",37949,17-07-2020
Lundbeck Halts P-II Study of Lu AF11167 in Patients with Negative Symptoms of Schizophrenia,37981,06-08-2020
UCB's Cimzia (certolizumab pegol) Receives the EMA's Approval for a Reduced Maintenance Dose in Patients with Axial Spondyloarthritis Spectrum,37991,06-08-2020
Moderna Prices its COVID-19 Vaccine at $32-$37 per Dose for Smaller Volume Agreements,37998,06-08-2020
Evotec Signs an Agreement with Sanofi for Novel Drug Development,40673,05-10-2018
Emergent BioSolutions Announces Completion of Acquisition of PaxVax for ~$270M,40674,05-10-2018
Mitsubishi Tanabe Pharma (MTP-CA) Receives Health Canada Approval of Radicava for Amyotrophic Lateral Sclerosis (ALS),40675,05-10-2018
Konan Medical Receives FDA 510(k) Approval for its objectiveFIELD Device,40676,11-10-2018
Palette Life Sciences Signs a Worldwide Commercialization and Development Agreement with Nestle Skin Health,40677,17-10-2018
J&amp;J to Acquire Ci:z Holdings for Expansion of its Dermatology Portfolio,40678,24-10-2018
Novartis Receives EU Approval for Cosentyx's (secukinumab) Label Update in Patients with Psoriatic Arthritis (PsA),40679,26-10-2018
AstraZeneca Divests US Rights of Synagis &amp; MEDI8897 to Sobi for Prevention of Serious Lower Respiratory Tract infection (LRTI),40680,13-11-2018
GSK's Trelegy Ellipta (Fluticasone Furoate/Umeclidinium/Vilanterol â€˜FF/UMEC/VI') Receives Expanded Level Approval from EU for COPD,40681,13-11-2018
"Dragonfly and Celgene Extended their Collaboration from 2017, for the Treatment of Solid and Hematological Cancers",40682,15-11-2018
Arena Pharmaceutical Licenses Exclusive Worldwide Rights of Ralinepag (APD811) to United Therapeutics for $1.2B,40683,16-11-2018
Vela Diagnostics' ViroKey SARS-CoV-2 RT-PCR Test Receives the US FDA's Emergency Use Authorization,40687,07-08-2020
Eli Lilly's Lyumjev (insulin lispro-aabc injection) Receives the US FDA's Approval for Type 1 and Type 2 Diabetes,40688,15-06-2020
Evoke's Gimoti (metoclopramide) Receives the US FDA's Approval to Relief Symptoms in Adults with Acute and Recurrent Diabetic Gastroparesis,40689,19-06-2020
Chugai and Biofourmis Collaborate to Develop Solutions for Digitally Measuring Endometriosis Pain,40690,23-07-2020
